20.815102,48.012299,0.000000,3,1512058765,
20.858004,48.012299,7.000000,3,1512058767,
20.890179,48.035187,0.000000,3,1512058769,
20.911629,48.042816,0.000000,3,1512058770,
20.943804,48.042816,0.000000,3,1512058772,
20.965254,48.035187,0.000000,3,1512058774,
20.986704,48.035187,0.000000,3,1512058775,
21.018879,48.080963,0.000000,3,1512058777,
21.018879,48.080963,0.000000,3,1512058779,
21.051054,48.103851,0.000000,3,1512058780,
21.093956,48.111481,0.000000,3,1512058782,
21.083229,48.119110,0.000000,3,1512058784,
21.115406,48.111481,7.140008,3,1512058785,
21.126131,48.111481,0.000000,3,1512058787,
21.169031,48.111481,0.000000,3,1512058789,
21.211931,48.119110,0.000000,3,1512058791,
21.222656,48.088593,0.000000,3,1512058792,
21.254831,48.088593,0.000000,3,1512058794,
21.297731,48.065704,0.000000,3,1512058796,
21.297731,48.058075,7.559991,3,1512058797,
21.329906,48.035187,0.000000,3,1512058799,
21.340631,48.012299,7.279996,3,1512058801,
21.372808,47.981781,0.000000,3,1512058802,
21.383533,47.951263,7.140008,3,1512058804,
21.383533,47.928375,0.000000,3,1512058806,
21.426434,47.882599,0.000000,3,1512058807,
21.415709,47.859711,0.000000,3,1512058809,
21.426434,47.844452,0.000000,3,1512058811,
21.437159,47.791046,0.000000,3,1512058813,
21.426434,47.752899,0.000000,3,1512058814,
21.447884,47.730011,0.000000,3,1512058816,
21.447884,47.691864,0.000000,3,1512058818,
21.447884,47.653717,0.000000,3,1512058819,
21.447884,47.623199,0.000000,3,1512058821,
21.447884,47.600311,0.000000,3,1512058823,
21.469334,47.577423,0.000000,3,1512058824,
21.458609,47.554535,0.000000,3,1512058826,
21.480059,47.524017,0.000000,3,1512058828,
21.490784,47.493500,0.000000,3,1512058829,
21.512234,47.470612,7.420004,3,1512058831,
21.522959,47.447723,0.000000,3,1512058833,
21.533684,47.417206,0.000000,3,1512058835,
21.565859,47.401947,7.279996,3,1512058836,
21.587309,47.379059,0.000000,3,1512058838,
21.608759,47.371429,0.000000,3,1512058840,
21.630211,47.325653,7.000000,3,1512058841,
21.630211,47.302765,7.279996,3,1512058843,
21.640936,47.295135,0.000000,3,1512058845,
21.651661,47.241730,0.000000,3,1512058846,
21.683836,47.211212,0.000000,3,1512058848,
21.683836,47.195953,0.000000,3,1512058850,
21.673111,47.180695,0.000000,3,1512058851,
21.683836,47.134918,0.000000,3,1512058853,
21.705286,47.119659,0.000000,3,1512058855,
21.726736,47.073883,0.000000,3,1512058857,
21.716011,47.081512,0.000000,3,1512058858,
21.716011,47.050995,0.000000,3,1512058860,
21.705286,47.020477,0.000000,3,1512058862,
21.716011,46.989960,7.140008,3,1512058863,
21.716011,46.967072,0.000000,3,1512058865,
21.716011,46.944183,0.000000,3,1512058867,
21.716011,46.928925,0.000000,3,1512058868,
21.726736,46.906036,0.000000,3,1512058870,
21.726736,46.890778,7.279996,3,1512058872,
21.748186,46.890778,0.000000,3,1512058873,
21.769636,46.875519,0.000000,3,1512058875,
21.801811,46.845001,0.000000,3,1512058877,
21.812536,46.829742,7.140008,3,1512058879,
21.801811,46.822113,0.000000,3,1512058880,
21.823261,46.806854,0.000000,3,1512058882,
21.812536,46.791595,0.000000,3,1512058884,
21.844711,46.776337,0.000000,3,1512058885,
21.844711,46.753448,0.000000,3,1512058887,
21.844711,46.745819,0.000000,3,1512058889,
21.844711,46.722931,0.000000,3,1512058890,
21.855436,46.722931,0.000000,3,1512058892,
21.866161,46.707672,0.000000,3,1512058894,
21.855436,46.700043,0.000000,3,1512058895,
21.866161,46.677155,0.000000,3,1512058897,
21.866161,46.661896,0.000000,3,1512058899,
21.855436,46.631378,0.000000,3,1512058901,
21.866161,46.631378,0.000000,3,1512058902,
21.887611,46.608490,0.000000,3,1512058904,
21.866161,46.616119,0.000000,3,1512058906,
21.866161,46.608490,0.000000,3,1512058907,
21.898338,46.585602,0.000000,3,1512058909,
21.876886,46.585602,0.000000,3,1512058911,
21.866161,46.562714,0.000000,3,1512058912,
21.855436,46.562714,0.000000,3,1512058914,
21.887611,46.539825,0.000000,3,1512058916,
21.909063,46.539825,0.000000,3,1512058917,
21.898338,46.509308,0.000000,3,1512058919,
21.887611,46.509308,0.000000,3,1512058921,
21.887611,46.471161,7.000000,3,1512058923,
21.887611,46.486420,0.000000,3,1512058924,
21.887611,46.471161,0.000000,3,1512058926,
21.898338,46.425385,0.000000,3,1512058928,
21.919788,46.433014,0.000000,3,1512058929,
21.855436,46.387238,0.000000,3,1512058931,
21.876886,46.371979,0.000000,3,1512058933,
21.866161,46.379608,0.000000,3,1512058934,
21.855436,46.356720,0.000000,3,1512058936,
21.855436,46.326202,7.000000,3,1512058938,
21.812536,46.303314,0.000000,3,1512058939,
21.801811,46.288055,0.000000,3,1512058941,
21.812536,46.280426,0.000000,3,1512058943,
21.801811,46.280426,0.000000,3,1512058945,
21.801811,46.265167,0.000000,3,1512058946,
21.801811,46.257538,0.000000,3,1512058948,
21.780361,46.242279,0.000000,3,1512058950,
